"longitude","latitude","sst","chlc","wind_speed","wind_direction","phoebastria_immutabilis","nyear","nmonth"
-120.23639,30.763899,16.025417,0.14419182,6.095777,312.1409,1,2014,3
-120.36886,30.769592,15.834877,0.16227464,6.037549,311.2395,1,2014,3
-119.84831,30.769855,16.112364,0.13471743,6.076619,313.33295,1,2014,3
-119.184425,30.77135,16.085897,0.17723352,5.9482856,313.70578,1,2014,3
-118.94567,30.774424,16.166286,0.1751797,5.990701,313.71494,1,2014,3
-116.497406,30.780792,16.223454,1.5994825,4.7139897,319.04276,1,2014,3
-130.28807,30.796337,17.46861,0.05398071,1.460856,271.96143,1,2014,3
-130.54498,30.871525,17.428158,0.055249296,1.2509996,272.29062,1,2014,3
-130.774,30.970016,17.577456,0.051604718,1.1500435,269.5018,1,2014,3
-116.82312,31.000233,16.740051,0.18123996,5.466708,315.9635,1,2014,3
-117.35354,31.001322,16.373648,0.18940488,5.4817243,316.4044,1,2014,3
-119.06253,31.001581,15.730449,0.20361647,5.954444,315.8165,1,2014,3
-117.20564,31.001604,16.529013,0.18014187,5.360168,315.60468,1,2014,3
-116.665085,31.002438,16.586016,0.44680938,4.92858,315.2466,1,2014,3
-120.030655,31.00276,16.011375,0.1430131,6.2544227,313.0563,1,2014,3
-119.342766,31.005278,15.87825,0.17456405,6.052983,314.5984,1,2014,3
-130.85474,31.010492,17.468998,0.051101875,1.1443776,275.01312,1,2014,3
-117.75233,31.010933,16.23092,0.21729703,5.6174374,316.87552,1,2014,3
-120.283394,31.012598,15.906978,0.14793862,6.1226873,312.41846,1,2014,3
-117.69694,31.01942,16.29547,0.20911375,5.5593166,316.3119,1,2014,3
-119.91174,31.045204,16.048647,0.14300758,6.2299356,314.4147,1,2014,3
-118.38241,31.060871,15.933222,0.1956032,5.784981,315.98053,1,2014,3
-131.00906,31.08588,17.527245,0.05107523,1.0412012,272.75247,1,2014,3
-120.51083,31.09895,15.63794,0.163332,6.0756893,311.93112,1,2014,3
-131.3236,31.187592,17.51825,0.05234801,1.0112369,267.1659,1,2014,3
-116.96848,31.2514,16.727982,0.2403277,4.974103,312.96332,1,2014,3
-120.233536,31.251696,15.900964,0.1489792,6.407948,313.7354,1,2014,3
-117.326385,31.252148,16.318205,0.19167419,5.131647,318.95062,1,2014,3
-117.16739,31.25771,16.537554,0.19037604,4.9814253,317.11508,1,2014,3
-119.13733,31.259348,15.56095,0.22158952,6.0084357,317.3607,1,2014,3
-117.68122,31.259403,16.286144,0.2169928,5.300962,318.82425,1,2014,3
-131.49393,31.260792,17.47917,0.053425763,0.9404786,271.82797,1,2014,3
-117.79557,31.26149,16.364779,0.22562967,5.373453,319.07486,1,2014,3
-118.3209,31.26939,15.922322,0.24306312,5.532495,318.44388,1,2014,3
-120.63621,31.271313,15.556874,0.17833064,6.170656,312.76712,1,2014,3
-120.3096,31.278591,15.816069,0.15706798,6.2753882,313.1274,1,2014,3
-119.83339,31.278837,15.892459,0.1513199,6.399633,315.56976,1,2014,3
-118.02132,31.300507,16.227858,0.22571108,5.436442,318.95288,1,2014,3
-131.58263,31.306583,17.460905,0.052436825,0.9013878,266.82016,1,2014,3
-119.503494,31.322147,15.8934145,0.1522692,6.3448324,316.4688,1,2014,3
-116.74017,31.341457,16.342438,2.0293815,4.0810413,316.29068,1,2014,3
-120.76767,31.347267,15.557339,0.14196087,6.170656,312.76712,1,2014,3
-119.29937,31.371214,15.711132,0.19361101,6.117655,316.1259,1,2014,3
-131.75987,31.378061,17.467901,0.05278394,0.9534149,257.27563,1,2014,3
-117.22997,31.500082,16.604643,0.18959494,4.731934,318.4268,1,2014,3
-117.25238,31.502378,16.340334,0.19001497,4.6680403,321.43604,1,2014,3
-120.97343,31.504845,15.489024,0.16231059,6.280398,313.83875,1,2014,3
-132.03998,31.508503,17.313072,0.055952746,0.9060905,259.18613,1,2014,3
-116.76007,31.508806,16.663095,0.37691376,4.2293496,316.1496,1,2014,3
-118.345116,31.510637,16.221388,0.24872752,5.2599716,321.56134,1,2014,3
