"longitude","latitude","sst","chlc","wind_speed","wind_direction","phoebastria_immutabilis","nyear","nmonth"
-133.87209,27.36063,19.201271,0.05866217,2.7051249,167.40227,1,2014,2
-134.06372,27.370394,19.157696,0.059123535,2.7673995,165.56204,1,2014,2
-134.27055,27.372578,19.228947,0.06263745,2.7637112,164.25394,1,2014,2
-133.72246,27.372799,19.14386,0.05643494,2.6649203,170.7144,1,2014,2
-133.07768,27.382692,18.899418,0.053969573,2.599769,172.92966,1,2014,2
-134.63478,27.39297,19.378845,0.060704898,2.8219497,159.89546,1,2014,2
-133.32184,27.395895,18.96117,0.053929895,2.623452,172.33319,1,2014,2
-121.959785,27.396107,18.115828,0.08967353,4.4739356,262.9385,1,2014,2
-134.77333,27.408857,19.401485,0.06204813,2.6873221,159.06964,1,2014,2
-121.7243,27.44324,18.083796,0.08296368,4.5693436,264.7261,1,2014,2
-135.00616,27.472391,19.337214,0.061656512,2.730586,159.64043,1,2014,2
-124.64789,27.500013,18.305233,0.057663664,4.066362,244.82138,1,2014,2
-121.45678,27.505049,18.06603,0.077265136,4.6500106,269.87677,1,2014,2
-121.76407,27.507492,18.024273,0.083888315,4.478147,266.5434,1,2014,2
-122.54733,27.512882,17.636593,0.076319814,4.273699,257.98016,1,2014,2
-121.68984,27.519463,18.089048,0.08058215,4.5053744,267.2011,1,2014,2
-135.13681,27.521908,19.330446,0.05892724,2.4901807,158.07042,1,2014,2
-121.177826,27.549433,18.137392,0.07003406,4.702393,271.82797,1,2014,2
-122.758095,27.549812,17.658482,0.06596283,4.261385,255.73549,1,2014,2
-135.25822,27.559883,19.299746,0.060830813,2.5625963,158.24011,1,2014,2
-120.98263,27.574951,18.054731,0.06520323,4.7521787,274.10278,1,2014,2
-120.697464,27.61363,17.91437,0.0723403,4.677884,276.25903,1,2014,2
-123.03715,27.626514,17.852749,0.062208034,4.2678566,254.3681,1,2014,2
-124.761444,27.63637,18.213854,0.051676124,4.078676,243.81189,1,2014,2
-135.5195,27.653774,19.373089,0.06500339,2.6025565,161.63467,1,2014,2
-123.30352,27.67469,17.932682,0.0548661,4.238514,252.84758,1,2014,2
-120.494644,27.680784,17.892794,0.07834365,4.6330338,277.8153,1,2014,2
-123.508354,27.691353,18.000393,0.054932676,4.1336303,250.64455,1,2014,2
-123.78737,27.725782,18.002462,0.05199512,4.0156817,249.44395,1,2014,2
-135.77646,27.729517,19.44973,0.07216994,2.608927,161.9123,1,2014,2
-120.69639,27.759556,17.825312,0.0730488,4.6331844,278.68976,1,2014,2
-135.89932,27.760666,19.439548,0.07458264,2.4864633,158.28416,1,2014,2
-124.94944,27.764362,18.226978,0.05144517,3.9785926,246.91487,1,2014,2
-123.90792,27.764938,17.884687,0.055415865,4.10468,251.8299,1,2014,2
-120.25075,27.773306,17.702509,0.07743569,4.6116915,280.11594,1,2014,2
-124.0342,27.793537,18.041594,0.05349146,4.027468,249.81027,1,2014,2
-120.183044,27.803707,17.557877,0.07587108,4.7151036,282.1202,1,2014,2
-136.01697,27.807808,19.583883,0.07263462,2.475419,157.68282,1,2014,2
-125.002716,27.826061,18.066116,0.050493974,4.017412,244.96588,1,2014,2
-136.27663,27.888603,19.710405,0.06984678,2.5028384,156.20021,1,2014,2
-124.25869,27.894888,18.120747,0.053118218,4.104644,249.31325,1,2014,2
-119.993996,27.917713,17.273108,0.07871337,4.819222,283.80557,1,2014,2
-119.230606,27.952497,17.640686,0.10625083,5.0322657,289.6232,1,2014,2
-119.27071,27.959091,17.513334,0.10005965,4.984777,287.27173,1,2014,2
-136.51883,27.97148,19.85657,0.0723805,2.571867,154.43129,1,2014,2
-119.59382,27.999811,17.285833,0.08807633,4.951949,285.57986,1,2014,2
-124.92479,28.001001,17.859722,0.05428787,3.8612175,249.21817,1,2014,2
-119.61616,28.00332,17.171513,0.08875201,4.9634767,286.86508,1,2014,2
-120.00681,28.003372,17.050108,0.08652697,4.7246695,283.7127,1,2014,2
-121.23209,28.0055,17.416622,0.08048164,4.727589,276.19296,1,2014,2
-124.5315,28.007418,17.87046,0.052300252,3.886811,250.77257,1,2014,2
-119.78733,28.017122,17.006721,0.085631356,4.8117566,285.7982,1,2014,2
-136.62834,28.017563,19.826223,0.072466806,2.3836527,153.32745,1,2014,2
-121.25545,28.018429,17.59209,0.082710646,4.704572,274.5108,1,2014,2
-119.48646,28.019068,17.32561,0.107200064,5.0378666,289.1183,1,2014,2
