"longitude","latitude","sst","chlc","phoebastria_immutabilis","nyear","nmonth"
-118.52775,29.101807,17.613878,0.10611545,1,2014,1
-119.60646,29.106144,17.048904,0.14292833,1,2014,1
-119.324936,29.111013,17.14015,0.12969598,1,2014,1
-119.545166,29.111895,17.068623,0.13378672,1,2014,1
-123.036095,29.114246,17.252424,0.10276722,1,2014,1
-118.53899,29.117197,17.573889,0.12065729,1,2014,1
-120.167984,29.117798,16.698874,0.1653942,1,2014,1
-125.76008,29.123993,17.384974,0.07639995,1,2014,1
-123.08994,29.125782,17.247759,0.100050256,1,2014,1
-119.39564,29.127579,17.13168,0.13055149,1,2014,1
-118.67964,29.128813,17.511456,0.119454294,1,2014,1
-119.57107,29.132029,17.067438,0.13702528,1,2014,1
-119.48819,29.137886,17.08548,0.11968675,1,2014,1
-123.14262,29.140167,17.245893,0.10052837,1,2014,1
-118.54926,29.140223,17.564877,0.11933595,1,2014,1
-125.78218,29.14191,17.376186,0.067465596,1,2014,1
-121.77963,29.144003,17.238031,0.10417104,1,2014,1
-118.69206,29.144772,17.461102,0.11336059,1,2014,1
-119.56425,29.146553,17.022602,0.14126566,1,2014,1
-118.72506,29.149918,17.439707,0.11207462,1,2014,1
-120.10563,29.15379,16.722334,0.16853712,1,2014,1
-118.5762,29.15531,17.525454,0.11403936,1,2014,1
-123.19513,29.156204,17.225405,0.10464771,1,2014,1
-119.45481,29.158558,17.12439,0.11519937,1,2014,1
-119.428894,29.161724,17.130089,0.11843804,1,2014,1
-118.614174,29.169357,17.477638,0.11231435,1,2014,1
-118.37933,29.17083,17.36687,0.19181669,1,2014,1
-120.04527,29.179728,16.680265,0.17604114,1,2014,1
-118.4374,29.181314,17.483677,0.11299533,1,2014,1
-123.25217,29.191717,17.18838,0.10115405,1,2014,1
-119.373764,29.191778,17.117428,0.124749035,1,2014,1
-118.63932,29.191963,17.441671,0.1161388,1,2014,1
-119.51216,29.191984,17.065083,0.120661974,1,2014,1
-125.73784,29.195473,17.308456,0.08159847,1,2014,1
-125.78108,29.197092,17.357082,0.07803977,1,2014,1
-125.735664,29.199587,17.297619,0.08247427,1,2014,1
-119.349365,29.203327,17.124908,0.12653627,1,2014,1
-118.73105,29.206589,17.368494,0.114689216,1,2014,1
-118.67607,29.207272,17.396948,0.11805503,1,2014,1
-119.588455,29.211277,16.966316,0.14815651,1,2014,1
-119.978676,29.21288,16.742294,0.17548685,1,2014,1
-125.74733,29.212933,17.28219,0.08086955,1,2014,1
-119.34587,29.213266,17.129116,0.1269502,1,2014,1
-119.3167,29.214167,17.15688,0.12587321,1,2014,1
-118.723816,29.214703,17.326262,0.11942688,1,2014,1
-121.812546,29.214777,17.202953,0.10444501,1,2014,1
-118.39134,29.224112,17.470837,0.10584135,1,2014,1
-119.26034,29.22578,17.129715,0.13524328,1,2014,1
-123.29349,29.225922,17.212263,0.10100324,1,2014,1
-118.76913,29.229164,17.2823,0.11854441,1,2014,1
-118.75135,29.229208,17.310993,0.11976748,1,2014,1
-119.209045,29.232792,17.041075,0.14684641,1,2014,1
-118.8099,29.236856,17.251158,0.123824745,1,2014,1
-119.9167,29.23938,16.770432,0.1664035,1,2014,1
-119.64926,29.240126,16.955889,0.1566467,1,2014,1
-119.23262,29.242582,17.074146,0.1397479,1,2014,1
-125.77891,29.244297,17.318775,0.07943683,1,2014,1
-118.85646,29.244305,17.23523,0.121761665,1,2014,1
-118.91251,29.248932,17.231031,0.12930746,1,2014,1
-119.1578,29.250208,16.988693,0.14801541,1,2014,1
-125.77492,29.25021,17.277351,0.079071246,1,2014,1
-125.77513,29.251207,17.29431,0.078558825,1,2014,1
-119.72389,29.251577,16.844912,0.15965639,1,2014,1
-119.87913,29.253128,16.77764,0.16214263,1,2014,1
-118.757614,29.253693,17.256315,0.12006664,1,2014,1
-123.34539,29.253794,17.343061,0.090438485,1,2014,1
-118.43971,29.25751,17.51749,0.10875889,1,2014,1
-118.96124,29.261353,17.106472,0.13824958,1,2014,1
-118.769775,29.263508,17.214695,0.12014678,1,2014,1
-119.0555,29.26836,17.027248,0.1440734,1,2014,1
-119.09816,29.268402,16.984827,0.14461456,1,2014,1
-119.79304,29.2705,16.808378,0.15599635,1,2014,1
-119.82705,29.271072,16.785187,0.15547825,1,2014,1
-119.00145,29.272924,17.071272,0.13919087,1,2014,1
-123.405136,29.278559,17.38413,0.08844264,1,2014,1
-118.401276,29.279133,17.514128,0.10454113,1,2014,1
-121.846596,29.282103,17.203342,0.10292731,1,2014,1
-119.131935,29.283493,16.969501,0.14815214,1,2014,1
-120.21628,29.286013,16.644394,0.17993507,1,2014,1
-120.27321,29.287533,16.694532,0.17211074,1,2014,1
-120.14365,29.290148,16.715479,0.17669109,1,2014,1
-119.950066,29.291328,16.792255,0.16806673,1,2014,1
-120.333694,29.291964,16.698708,0.16733545,1,2014,1
-120.0775,29.292063,16.729095,0.17200017,1,2014,1
-120.37978,29.292908,16.713676,0.1692624,1,2014,1
